order_id,customer_id,order_date,payment_method
ORD10607,CUST5978,2025-01-13,NetBanking
ORD10608,CUST5439,2025-11-15,NetBanking
ORD10609,CUST5450,2023-07-26,COD
ORD10610,CUST4104,2023-01-17,COD
ORD10611,CUST3209,2023-12-18,Card
ORD10612,CUST4841,2024-11-12,UPI
ORD10613,CUST3404,2025-08-29,NetBanking
ORD10614,CUST2659,2023-04-08,NetBanking
ORD10615,CUST5198,2023-07-14,UPI
ORD10616,CUST1798,2024-08-13,Card
ORD10617,CUST4530,2024-03-18,COD
ORD10618,CUST3670,2025-06-27,Card
ORD10619,CUST5723,2025-09-21,UPI
ORD10620,CUST4172,2025-05-21,NetBanking
ORD10621,CUST2788,2024-10-04,UPI
ORD10622,CUST4855,2024-03-29,Card
ORD10623,CUST1175,2025-03-12,COD
ORD10624,CUST3603,2022-12-03,Card
ORD10625,CUST5592,2024-01-11,COD
ORD10626,CUST2529,2024-12-15,UPI
ORD10627,CUST2759,2024-02-11,UPI
ORD10628,CUST2233,2023-09-25,UPI
ORD10629,CUST4323,2024-12-24,Card
ORD10630,CUST3965,2023-08-27,Card
ORD10631,CUST4333,2024-10-23,NetBanking
ORD10632,CUST5931,2025-07-25,UPI
ORD10633,CUST1812,2024-10-22,COD
ORD10634,CUST3607,2025-03-22,COD
ORD10635,CUST1950,2023-04-17,Card
ORD10636,CUST1033,2024-04-04,UPI
ORD10637,CUST4151,2023-01-22,UPI
ORD10638,CUST2907,2023-08-24,Card
ORD10639,CUST5824,2023-03-12,COD
ORD10640,CUST2489,2023-08-06,NetBanking
ORD10641,CUST4226,2023-09-06,UPI
ORD10642,CUST1009,2024-04-19,Card
ORD10643,CUST3245,2023-01-07,COD
ORD10644,CUST3056,2025-01-22,NetBanking
ORD10645,CUST2871,2024-05-18,NetBanking
ORD10646,CUST2626,2024-11-26,COD
ORD10647,CUST2262,2025-06-05,NetBanking
ORD10648,CUST5037,2024-11-08,Card
ORD10649,CUST2333,2024-11-27,UPI
ORD10650,CUST5886,2024-02-16,Card
ORD10651,CUST1047,2024-01-21,NetBanking
ORD10652,CUST5527,2023-07-14,UPI
ORD10653,CUST2847,2024-07-20,NetBanking
ORD10654,CUST3894,2025-10-16,COD
ORD10655,CUST5003,2023-12-04,Card
ORD10656,CUST3671,2023-06-19,NetBanking
ORD10657,CUST5371,2024-04-25,Card
ORD10658,CUST5961,2025-02-28,UPI
ORD10659,CUST5783,2023-10-02,COD
ORD10660,CUST1097,2023-02-23,UPI
ORD10661,CUST3750,2023-08-04,Card
ORD10662,CUST1734,2023-02-02,Card
ORD10663,CUST5137,2024-01-31,COD
ORD10664,CUST2866,2024-11-08,NetBanking
ORD10665,CUST3407,2024-04-04,Card
ORD10666,CUST3310,2024-10-04,UPI
ORD10667,CUST4352,2022-11-29,NetBanking
ORD10668,CUST2732,2024-08-04,UPI
ORD10669,CUST5267,2024-09-17,NetBanking
ORD10670,CUST5530,2025-04-10,COD
ORD10671,CUST1779,2024-07-19,COD
ORD10672,CUST4233,2023-08-28,UPI
ORD10673,CUST1223,2025-09-24,NetBanking
ORD10674,CUST2304,2023-06-26,UPI
ORD10675,CUST5072,2024-12-24,COD
ORD10676,CUST4106,2025-10-22,NetBanking
ORD10677,CUST4531,2024-11-19,COD
ORD10678,CUST3771,2025-06-26,COD
ORD10679,CUST1204,2023-06-16,UPI
ORD10680,CUST2380,2025-10-25,NetBanking
ORD10681,CUST1325,2024-06-12,NetBanking
ORD10682,CUST2122,2024-07-09,NetBanking
ORD10683,CUST3630,2024-03-01,NetBanking
ORD10684,CUST4845,2025-03-10,Card
ORD10685,CUST1279,2023-01-14,COD
ORD10686,CUST4622,2024-06-28,NetBanking
ORD10687,CUST2987,2025-03-30,UPI
ORD10688,CUST2988,2025-07-02,NetBanking
ORD10689,CUST4756,2025-01-30,COD
ORD10690,CUST5023,2025-09-09,Card
ORD10691,CUST4593,2023-05-19,NetBanking
ORD10692,CUST5474,2023-08-16,COD
ORD10693,CUST5744,2024-02-04,Card
ORD10694,CUST3323,2024-12-20,COD
ORD10695,CUST2371,2023-02-02,Card
ORD10696,CUST1175,2023-07-11,COD
ORD10697,CUST2314,2024-12-22,COD
ORD10698,CUST3387,2025-08-18,UPI
ORD10699,CUST3379,2025-05-10,Card
ORD10700,CUST4238,2024-07-16,NetBanking
ORD10701,CUST2725,2023-10-11,Card
ORD10702,CUST2813,2025-09-08,NetBanking
ORD10703,CUST1507,2025-03-16,UPI
ORD10704,CUST1298,2023-07-10,COD
ORD10705,CUST2315,2023-10-19,Card
ORD10706,CUST4663,2023-09-11,Card
ORD10707,CUST1370,2025-07-15,UPI
ORD10708,CUST3260,2023-12-03,NetBanking
ORD10709,CUST1049,2024-05-27,Card
ORD10710,CUST1459,2025-03-25,COD
ORD10711,CUST3093,2022-12-12,NetBanking
ORD10712,CUST3264,2023-08-17,Card
ORD10713,CUST4408,2024-03-22,NetBanking
ORD10714,CUST2439,2023-06-28,NetBanking
ORD10715,CUST4724,2023-08-03,COD
ORD10716,CUST3674,2025-09-05,UPI
ORD10717,CUST2556,2024-11-16,COD
ORD10718,CUST5575,2025-09-13,UPI
ORD10719,CUST3302,2025-07-28,COD
ORD10720,CUST5916,2024-05-24,Card
ORD10721,CUST1067,2024-01-16,COD
ORD10722,CUST5159,2023-12-01,NetBanking
ORD10723,CUST2526,2025-05-03,UPI
ORD10724,CUST5998,2024-09-19,Card
ORD10725,CUST3183,2025-04-11,COD
ORD10726,CUST2652,2025-08-04,COD
ORD10727,CUST2008,2024-02-04,Card
ORD10728,CUST2279,2024-05-11,Card
ORD10729,CUST4100,2023-01-07,Card
ORD10730,CUST1719,2023-07-19,NetBanking
ORD10731,CUST4104,2025-02-13,Card
ORD10732,CUST5122,2025-11-13,Card
ORD10733,CUST1967,2024-02-03,NetBanking
ORD10734,CUST5111,2023-01-03,Card
ORD10735,CUST3546,2024-06-21,NetBanking
ORD10736,CUST1102,2023-04-28,UPI
ORD10737,CUST1575,2024-12-02,NetBanking
ORD10738,CUST1682,2025-01-27,Card
ORD10739,CUST3845,2024-12-05,Card
ORD10740,CUST2554,2024-02-22,COD
ORD10741,CUST1237,2025-01-30,NetBanking
ORD10742,CUST4016,2023-04-25,Card
ORD10743,CUST5373,2024-10-23,Card
ORD10744,CUST3053,2023-11-19,NetBanking
ORD10745,CUST1713,2025-03-14,Card
ORD10746,CUST1950,2023-07-27,UPI
ORD10747,CUST5553,2025-07-19,NetBanking
ORD10748,CUST5186,2025-09-29,UPI
ORD10749,CUST2934,2024-10-01,NetBanking
ORD10750,CUST3773,2024-07-11,NetBanking
ORD10751,CUST1861,2022-12-07,NetBanking
ORD10752,CUST1700,2023-09-11,Card
ORD10753,CUST2391,2024-06-11,Card
ORD10754,CUST4380,2023-02-14,Card
ORD10755,CUST5686,2024-09-27,Card
ORD10756,CUST3069,2023-02-10,UPI
ORD10757,CUST2932,2025-08-06,COD
ORD10758,CUST3562,2023-08-22,COD
ORD10759,CUST5834,2025-06-16,COD
ORD10760,CUST5004,2024-04-23,UPI
ORD10761,CUST5248,2024-05-26,UPI
ORD10762,CUST5684,2024-11-15,COD
ORD10763,CUST3520,2025-04-17,Card
ORD10764,CUST3220,2025-08-16,Card
ORD10765,CUST4038,2025-01-23,NetBanking
ORD10766,CUST2984,2025-02-21,UPI
ORD10767,CUST3400,2022-11-27,COD
ORD10768,CUST4772,2025-08-26,NetBanking
ORD10769,CUST1286,2023-11-15,NetBanking
ORD10770,CUST1923,2024-07-04,UPI
ORD10771,CUST2313,2025-03-30,COD
ORD10772,CUST3721,2023-01-17,COD
ORD10773,CUST3196,2023-12-23,NetBanking
ORD10774,CUST4236,2024-08-20,COD
ORD10775,CUST2684,2024-05-17,Card
ORD10776,CUST1892,2025-06-20,NetBanking
ORD10777,CUST3451,2024-09-11,UPI
ORD10778,CUST1801,2024-07-13,Card
ORD10779,CUST1259,2025-07-14,NetBanking
ORD10780,CUST5469,2024-01-13,NetBanking
ORD10781,CUST4226,2025-03-03,Card
ORD10782,CUST3838,2024-08-16,COD
ORD10783,CUST5503,2024-03-23,NetBanking
ORD10784,CUST3743,2024-05-17,COD
ORD10785,CUST1138,2023-01-14,COD
ORD10786,CUST5194,2023-12-12,Card
ORD10787,CUST1844,2022-12-31,UPI
ORD10788,CUST5209,2022-11-26,UPI
ORD10789,CUST5525,2024-02-27,COD
ORD10790,CUST5542,2023-04-13,Card
ORD10791,CUST4868,2023-02-14,COD
ORD10792,CUST2313,2024-02-19,UPI
ORD10793,CUST5347,2023-06-06,COD
ORD10794,CUST2176,2023-07-25,UPI
ORD10795,CUST1871,2023-08-13,NetBanking
ORD10796,CUST3823,2024-12-22,UPI
ORD10797,CUST4208,2023-11-07,NetBanking
ORD10798,CUST2508,2024-07-30,COD
ORD10799,CUST5585,2025-03-29,Card
ORD10800,CUST1026,2023-11-27,UPI
ORD10801,CUST5533,2025-05-10,UPI
ORD10802,CUST3180,2022-12-20,COD
ORD10803,CUST4304,2023-10-23,Card
ORD10804,CUST1131,2023-11-05,NetBanking
ORD10805,CUST2088,2024-02-27,Card
ORD10806,CUST2270,2025-03-18,NetBanking
ORD10807,CUST2886,2023-03-30,Card
ORD10808,CUST2362,2024-03-31,NetBanking
ORD10809,CUST2249,2024-08-06,COD
ORD10810,CUST3928,2025-06-05,Card
ORD10811,CUST4286,2023-09-05,NetBanking
ORD10812,CUST4453,2025-03-18,Card
ORD10813,CUST1299,2023-09-19,Card
ORD10814,CUST5783,2024-11-11,NetBanking
ORD10815,CUST4399,2023-08-15,Card
ORD10816,CUST2780,2023-09-30,UPI
ORD10817,CUST1935,2023-11-02,UPI
ORD10818,CUST5438,2024-02-27,UPI
ORD10819,CUST4888,2023-12-05,Card
ORD10820,CUST1776,2024-01-14,NetBanking
ORD10821,CUST3955,2025-08-28,Card
ORD10822,CUST1762,2023-12-28,NetBanking
ORD10823,CUST1542,2022-12-24,UPI
ORD10824,CUST1234,2023-12-13,UPI
ORD10825,CUST1690,2024-08-07,COD
ORD10826,CUST2104,2023-07-29,COD
ORD10827,CUST5219,2023-06-30,COD
ORD10828,CUST3311,2025-02-11,COD
ORD10829,CUST3107,2024-12-19,NetBanking
ORD10830,CUST3684,2025-06-13,COD
ORD10831,CUST1264,2025-01-03,COD
ORD10832,CUST4701,2023-02-05,COD
ORD10833,CUST4789,2024-03-24,COD
ORD10834,CUST2655,2024-10-03,COD
ORD10835,CUST2685,2024-11-28,NetBanking
ORD10836,CUST2149,2024-02-29,NetBanking
ORD10837,CUST3100,2025-07-23,NetBanking
ORD10838,CUST3233,2023-04-03,NetBanking
ORD10839,CUST5381,2025-09-13,UPI
ORD10840,CUST2952,2024-09-19,NetBanking
ORD10841,CUST4323,2023-08-28,NetBanking
ORD10842,CUST1859,2024-09-05,COD
ORD10843,CUST1406,2023-06-30,Card
ORD10844,CUST1990,2023-11-02,NetBanking
ORD10845,CUST4328,2023-06-04,UPI
ORD10846,CUST3011,2023-02-06,COD
ORD10847,CUST4405,2025-09-16,UPI
ORD10848,CUST5094,2022-12-01,Card
ORD10849,CUST4342,2023-08-06,UPI
ORD10850,CUST4635,2024-06-28,UPI
ORD10851,CUST3774,2024-05-03,COD
ORD10852,CUST5733,2024-11-20,Card
ORD10853,CUST5897,2024-06-24,COD
ORD10854,CUST3598,2023-05-28,NetBanking
ORD10855,CUST2107,2023-12-06,Card
ORD10856,CUST3498,2024-02-14,COD
ORD10857,CUST2537,2025-10-21,Card
ORD10858,CUST3899,2024-04-07,NetBanking
ORD10859,CUST3816,2025-02-15,UPI
ORD10860,CUST2435,2023-10-19,COD
ORD10861,CUST3603,2024-03-02,COD
ORD10862,CUST2471,2024-06-28,COD
ORD10863,CUST4140,2023-10-08,COD
ORD10864,CUST2035,2024-10-06,COD
ORD10865,CUST4744,2025-08-22,UPI
ORD10866,CUST1123,2022-12-22,Card
ORD10867,CUST4414,2025-04-21,NetBanking
ORD10868,CUST1717,2025-09-27,COD
ORD10869,CUST3260,2023-02-12,NetBanking
ORD10870,CUST1679,2025-02-01,COD
ORD10871,CUST1630,2025-10-05,UPI
ORD10872,CUST3285,2023-07-15,UPI
ORD10873,CUST1162,2022-12-21,COD
ORD10874,CUST4757,2023-05-20,NetBanking
ORD10875,CUST4149,2023-03-25,COD
ORD10876,CUST1487,2024-11-07,UPI
ORD10877,CUST1928,2024-11-11,Card
ORD10878,CUST5835,2023-09-23,UPI
ORD10879,CUST2474,2023-03-30,UPI
ORD10880,CUST2629,2023-07-21,UPI
ORD10881,CUST4846,2023-07-22,NetBanking
ORD10882,CUST4036,2024-01-12,UPI
ORD10883,CUST5769,2025-07-31,NetBanking
ORD10884,CUST3788,2025-01-17,UPI
ORD10885,CUST5997,2025-06-17,NetBanking
ORD10886,CUST3462,2023-08-15,Card
ORD10887,CUST1177,2024-05-18,UPI
ORD10888,CUST5388,2023-03-14,COD
ORD10889,CUST3009,2024-05-29,NetBanking
ORD10890,CUST5950,2025-07-02,UPI
ORD10891,CUST5004,2023-10-01,COD
ORD10892,CUST3177,2024-06-10,UPI
ORD10893,CUST4414,2024-10-11,NetBanking
ORD10894,CUST2380,2025-04-16,NetBanking
ORD10895,CUST1220,2024-04-14,Card
ORD10896,CUST2739,2025-07-01,NetBanking
ORD10897,CUST4835,2024-11-03,Card
ORD10898,CUST4139,2024-04-30,COD
ORD10899,CUST2104,2023-12-09,COD
ORD10900,CUST1310,2023-12-05,Card
ORD10901,CUST3005,2024-04-17,COD
ORD10902,CUST4199,2025-01-18,COD
ORD10903,CUST2899,2023-03-16,Card
ORD10904,CUST1630,2024-11-09,NetBanking
ORD10905,CUST5940,2023-10-16,NetBanking
ORD10906,CUST1008,2024-05-16,UPI
ORD10907,CUST3805,2024-01-28,UPI
ORD10908,CUST2787,2025-03-04,NetBanking
ORD10909,CUST1581,2024-08-09,UPI
ORD10910,CUST4638,2025-04-13,UPI
ORD10911,CUST4415,2023-06-10,COD
ORD10912,CUST4645,2024-10-02,Card
ORD10913,CUST2846,2024-07-06,COD
ORD10914,CUST3119,2025-05-13,COD
ORD10915,CUST3921,2024-11-07,NetBanking
ORD10916,CUST3827,2022-12-28,Card
ORD10917,CUST4970,2024-08-25,COD
ORD10918,CUST4490,2023-09-27,UPI
ORD10919,CUST5491,2025-08-21,UPI
ORD10920,CUST2447,2025-03-12,COD
ORD10921,CUST2822,2023-06-05,COD
ORD10922,CUST1686,2023-09-06,NetBanking
ORD10923,CUST3149,2024-10-29,UPI
ORD10924,CUST5687,2024-12-06,Card
ORD10925,CUST2670,2023-08-25,UPI
ORD10926,CUST5189,2025-06-23,UPI
ORD10927,CUST3978,2024-11-15,UPI
ORD10928,CUST4092,2024-08-13,NetBanking
ORD10929,CUST2614,2023-07-16,COD
ORD10930,CUST1988,2024-04-27,COD
ORD10931,CUST2199,2023-06-07,COD
ORD10932,CUST1737,2023-03-07,Card
ORD10933,CUST3694,2023-04-08,NetBanking
ORD10934,CUST5114,2023-06-04,NetBanking
ORD10935,CUST1023,2025-01-09,NetBanking
ORD10936,CUST2599,2025-06-24,Card
ORD10937,CUST3875,2023-01-30,COD
ORD10938,CUST1793,2025-06-10,COD
ORD10939,CUST1327,2023-07-11,Card
ORD10940,CUST3694,2024-08-02,NetBanking
ORD10941,CUST3775,2022-12-23,Card
ORD10942,CUST1666,2024-01-23,COD
ORD10943,CUST4809,2025-01-10,UPI
ORD10944,CUST2862,2024-02-15,UPI
ORD10945,CUST3421,2023-11-24,Card
ORD10946,CUST4347,2025-11-02,Card
ORD10947,CUST5690,2024-08-24,NetBanking
ORD10948,CUST4314,2025-09-16,UPI
ORD10949,CUST3044,2024-07-13,UPI
ORD10950,CUST4837,2023-11-10,COD
ORD10951,CUST5562,2024-07-05,UPI
ORD10952,CUST3362,2024-01-15,NetBanking
ORD10953,CUST3830,2024-09-18,UPI
ORD10954,CUST2829,2025-06-30,UPI
ORD10955,CUST2411,2025-06-13,COD
ORD10956,CUST3139,2025-06-25,Card
ORD10957,CUST1543,2024-04-23,COD
ORD10958,CUST3838,2023-01-18,COD
ORD10959,CUST2641,2025-01-19,NetBanking
ORD10960,CUST4414,2025-10-27,UPI
ORD10961,CUST4291,2023-07-09,UPI
ORD10962,CUST1753,2023-01-29,NetBanking
ORD10963,CUST3604,2024-04-15,Card
ORD10964,CUST4447,2024-09-13,Card
ORD10965,CUST2087,2024-08-14,Card
ORD10966,CUST2596,2024-12-21,NetBanking
ORD10967,CUST1051,2025-01-04,COD
ORD10968,CUST2112,2025-08-31,COD
ORD10969,CUST5064,2025-01-07,Card
ORD10970,CUST2931,2025-01-26,NetBanking
ORD10971,CUST5248,2025-06-07,NetBanking
ORD10972,CUST5767,2023-09-24,NetBanking
ORD10973,CUST4388,2024-08-21,UPI
ORD10974,CUST5293,2024-11-19,Card
ORD10975,CUST1509,2024-02-02,COD
ORD10976,CUST3170,2024-08-16,COD
ORD10977,CUST2128,2024-08-19,Card
ORD10978,CUST1367,2025-03-01,COD
ORD10979,CUST2299,2025-05-26,UPI
ORD10980,CUST2501,2024-02-09,NetBanking
ORD10981,CUST2623,2023-05-04,NetBanking
ORD10982,CUST3810,2023-08-17,NetBanking
ORD10983,CUST1558,2024-11-02,COD
ORD10984,CUST2559,2023-02-15,UPI
ORD10985,CUST4665,2023-02-17,Card
ORD10986,CUST2672,2025-06-22,Card
ORD10987,CUST3739,2025-06-06,Card
ORD10988,CUST4993,2023-08-12,Card
ORD10989,CUST5079,2025-05-17,COD
ORD10990,CUST4023,2023-01-16,UPI
ORD10991,CUST3470,2025-07-26,COD
ORD10992,CUST5311,2023-07-07,UPI
ORD10993,CUST2600,2023-11-06,NetBanking
ORD10994,CUST4995,2023-04-26,COD
ORD10995,CUST2035,2023-04-28,UPI
ORD10996,CUST2022,2025-06-23,UPI
ORD10997,CUST3564,2024-06-04,NetBanking
ORD10998,CUST3834,2025-06-06,COD
ORD10999,CUST5386,2023-01-23,Card
ORD11000,CUST2686,2024-08-05,UPI
ORD11001,CUST4338,2023-04-22,Card
ORD11002,CUST5082,2023-08-13,COD
ORD11003,CUST3636,2025-06-12,UPI
ORD11004,CUST4283,2023-02-01,COD
ORD11005,CUST5009,2022-12-31,UPI
ORD11006,CUST4776,2024-06-03,Card
ORD11007,CUST4726,2025-09-16,NetBanking
ORD11008,CUST2583,2024-06-29,NetBanking
ORD11009,CUST1028,2025-11-12,UPI
ORD11010,CUST3567,2025-08-09,NetBanking
ORD11011,CUST3383,2023-11-21,NetBanking
ORD11012,CUST2250,2022-12-09,Card
ORD11013,CUST5780,2025-07-15,COD
ORD11014,CUST3609,2024-09-17,COD
ORD11015,CUST4609,2025-07-11,COD
ORD11016,CUST4850,2023-10-02,COD
ORD11017,CUST3327,2025-08-24,NetBanking
ORD11018,CUST2468,2023-09-04,Card
ORD11019,CUST3743,2024-11-07,Card
ORD11020,CUST3871,2023-08-23,UPI
ORD11021,CUST3839,2023-01-25,Card
ORD11022,CUST2533,2022-12-24,Card
ORD11023,CUST4334,2024-03-07,COD
ORD11024,CUST5768,2023-02-27,UPI
ORD11025,CUST4137,2025-03-01,COD
ORD11026,CUST1480,2025-06-24,Card
ORD11027,CUST5525,2024-06-07,UPI
ORD11028,CUST4702,2025-05-11,UPI
ORD11029,CUST1787,2023-08-04,Card
ORD11030,CUST2015,2024-12-26,NetBanking
ORD11031,CUST4872,2025-02-20,COD
ORD11032,CUST3921,2023-06-07,UPI
ORD11033,CUST3793,2025-05-09,NetBanking
ORD11034,CUST1495,2023-01-08,Card
ORD11035,CUST1654,2025-05-01,Card
ORD11036,CUST5325,2025-06-01,COD
ORD11037,CUST3876,2025-03-23,NetBanking
ORD11038,CUST1314,2025-02-25,NetBanking
ORD11039,CUST1235,2025-08-09,COD
ORD11040,CUST4869,2024-10-15,UPI
ORD11041,CUST3101,2023-03-02,COD
ORD11042,CUST3783,2025-05-29,NetBanking
ORD11043,CUST5480,2024-06-21,NetBanking
ORD11044,CUST5824,2025-05-05,NetBanking
ORD11045,CUST3968,2023-03-21,Card
ORD11046,CUST2727,2023-10-02,NetBanking
ORD11047,CUST2733,2023-03-28,UPI
ORD11048,CUST2589,2023-10-23,NetBanking
ORD11049,CUST5756,2025-09-24,Card
ORD11050,CUST1852,2024-08-30,UPI
ORD11051,CUST4570,2025-11-19,Card
ORD11052,CUST3551,2024-08-04,NetBanking
ORD11053,CUST5976,2025-09-12,UPI
ORD11054,CUST1995,2022-12-08,COD
ORD11055,CUST5276,2024-04-20,COD
ORD11056,CUST5430,2024-10-13,NetBanking
ORD11057,CUST4790,2024-01-17,NetBanking
ORD11058,CUST1387,2024-06-15,Card
ORD11059,CUST2329,2023-07-07,UPI
ORD11060,CUST2687,2024-07-19,Card
ORD11061,CUST4840,2023-07-13,NetBanking
ORD11062,CUST4123,2024-01-15,COD
ORD11063,CUST2302,2024-05-21,Card
ORD11064,CUST1969,2023-08-09,Card
ORD11065,CUST2447,2025-02-10,NetBanking
ORD11066,CUST5836,2023-05-20,Card
ORD11067,CUST2223,2023-02-14,Card
ORD11068,CUST2367,2025-09-15,Card
ORD11069,CUST5998,2023-10-02,NetBanking
ORD11070,CUST1799,2025-07-25,Card
ORD11071,CUST5888,2024-05-08,COD
ORD11072,CUST2328,2024-03-30,UPI
ORD11073,CUST2603,2024-12-23,NetBanking
ORD11074,CUST4181,2023-10-10,UPI
ORD11075,CUST5352,2024-06-05,UPI
ORD11076,CUST2534,2023-07-20,UPI
ORD11077,CUST1257,2023-01-05,UPI
ORD11078,CUST4270,2025-03-29,COD
ORD11079,CUST4980,2022-11-26,NetBanking
ORD11080,CUST2993,2025-08-15,Card
ORD11081,CUST3838,2024-02-01,UPI
ORD11082,CUST2354,2024-07-23,NetBanking
ORD11083,CUST5196,2023-01-11,UPI
ORD11084,CUST4347,2025-06-01,NetBanking
ORD11085,CUST3968,2023-07-24,Card
ORD11086,CUST5185,2025-06-12,Card
ORD11087,CUST1149,2025-03-16,UPI
ORD11088,CUST1316,2024-10-04,Card
ORD11089,CUST4766,2025-09-01,COD
ORD11090,CUST4649,2023-02-26,COD
ORD11091,CUST1849,2024-08-03,Card
ORD11092,CUST2246,2025-01-17,NetBanking
ORD11093,CUST5037,2025-09-09,NetBanking
ORD11094,CUST2022,2024-12-09,COD
ORD11095,CUST3825,2023-05-16,COD
ORD11096,CUST2203,2025-06-28,Card
ORD11097,CUST1646,2025-09-10,Card
ORD11098,CUST5469,2023-04-07,COD
ORD11099,CUST4183,2023-05-28,COD
ORD11100,CUST2950,2024-08-19,NetBanking
ORD11101,CUST5945,2025-02-12,Card
ORD11102,CUST5225,2023-09-25,Card
ORD11103,CUST1773,2025-01-02,Card
ORD11104,CUST5213,2023-05-21,UPI
ORD11105,CUST5581,2025-05-15,Card
ORD11106,CUST4661,2023-03-05,UPI
ORD11107,CUST3317,2025-10-11,UPI
ORD11108,CUST2382,2024-07-16,Card
ORD11109,CUST2088,2024-09-06,COD
ORD11110,CUST3284,2023-09-14,COD
ORD11111,CUST3246,2024-12-16,UPI
ORD11112,CUST5480,2024-02-24,UPI
ORD11113,CUST5644,2023-08-03,UPI
ORD11114,CUST1972,2024-08-26,UPI
ORD11115,CUST2653,2025-02-20,Card
ORD11116,CUST3736,2025-05-10,UPI
ORD11117,CUST4839,2025-10-15,COD
ORD11118,CUST2125,2024-04-12,NetBanking
ORD11119,CUST5823,2024-01-08,UPI
ORD11120,CUST3134,2024-09-06,UPI
ORD11121,CUST1276,2023-10-11,NetBanking
ORD11122,CUST2284,2025-01-18,COD
ORD11123,CUST5646,2024-11-21,COD
ORD11124,CUST1903,2024-08-05,UPI
ORD11125,CUST1071,2025-01-10,Card
ORD11126,CUST5957,2025-10-16,COD
ORD11127,CUST5855,2024-02-08,COD
ORD11128,CUST2626,2025-11-16,UPI
ORD11129,CUST3313,2025-08-28,Card
ORD11130,CUST5734,2023-10-14,COD
ORD11131,CUST5198,2024-05-30,NetBanking
ORD11132,CUST2299,2025-06-12,COD
ORD11133,CUST4468,2024-12-12,NetBanking
ORD11134,CUST5804,2025-05-24,NetBanking
ORD11135,CUST2547,2025-11-01,NetBanking
ORD11136,CUST3130,2023-03-23,Card
ORD11137,CUST4754,2025-10-07,NetBanking
ORD11138,CUST1460,2025-01-26,UPI
ORD11139,CUST3443,2024-04-27,UPI
ORD11140,CUST2809,2023-03-31,COD
ORD11141,CUST2562,2023-12-14,Card
ORD11142,CUST3851,2024-07-11,NetBanking
ORD11143,CUST5180,2023-10-16,COD
ORD11144,CUST2028,2025-03-09,Card
ORD11145,CUST1236,2025-10-30,Card
ORD11146,CUST2527,2023-04-23,COD
ORD11147,CUST2493,2025-08-05,NetBanking
ORD11148,CUST2460,2025-03-15,NetBanking
ORD11149,CUST5251,2025-06-29,Card
ORD11150,CUST5337,2024-10-26,NetBanking
ORD11151,CUST3597,2024-05-26,COD
ORD11152,CUST5492,2024-11-11,COD
ORD11153,CUST1407,2025-04-17,UPI
ORD11154,CUST5757,2023-09-27,UPI
ORD11155,CUST4486,2023-10-24,COD
ORD11156,CUST5884,2024-01-06,Card
ORD11157,CUST3335,2025-09-28,COD
ORD11158,CUST5515,2024-03-18,UPI
ORD11159,CUST1887,2025-05-29,NetBanking
ORD11160,CUST3191,2025-03-22,COD
ORD11161,CUST2562,2022-12-25,NetBanking
ORD11162,CUST3930,2024-08-30,Card
ORD11163,CUST1350,2025-07-10,NetBanking
ORD11164,CUST1603,2024-07-28,UPI
ORD11165,CUST3147,2023-01-05,Card
ORD11166,CUST4801,2023-02-17,Card
ORD11167,CUST4048,2023-11-21,UPI
ORD11168,CUST3254,2022-12-14,UPI
ORD11169,CUST4311,2022-12-06,NetBanking
ORD11170,CUST3139,2025-06-21,NetBanking
ORD11171,CUST2073,2025-05-26,Card
ORD11172,CUST2153,2023-06-03,Card
ORD11173,CUST5013,2025-01-27,COD
ORD11174,CUST2966,2025-04-29,Card
ORD11175,CUST5422,2023-02-20,COD
ORD11176,CUST1222,2025-03-25,Card
ORD11177,CUST4753,2024-05-09,COD
ORD11178,CUST1670,2024-03-01,Card
ORD11179,CUST5721,2024-03-01,Card
ORD11180,CUST1255,2023-11-29,COD
ORD11181,CUST2326,2023-01-14,Card
ORD11182,CUST5902,2023-11-04,UPI
ORD11183,CUST5929,2025-01-01,UPI
ORD11184,CUST1587,2024-09-26,UPI
ORD11185,CUST4009,2024-11-01,Card
ORD11186,CUST5697,2025-05-22,UPI
ORD11187,CUST5752,2025-03-14,UPI
ORD11188,CUST5009,2024-08-18,Card
ORD11189,CUST3031,2024-05-26,COD
ORD11190,CUST1158,2025-04-01,Card
ORD11191,CUST5464,2025-07-03,UPI
ORD11192,CUST2440,2023-01-13,Card
ORD11193,CUST4558,2025-11-20,Card
ORD11194,CUST2464,2025-09-13,Card
ORD11195,CUST4467,2025-04-28,Card
ORD11196,CUST1036,2023-07-29,Card
ORD11197,CUST3964,2024-12-09,NetBanking
ORD11198,CUST1511,2024-04-26,Card
ORD11199,CUST3668,2025-08-15,UPI
ORD11200,CUST4331,2022-12-10,UPI
ORD11201,CUST1817,2025-07-08,COD
ORD11202,CUST4090,2023-10-24,UPI
ORD11203,CUST4336,2024-10-29,NetBanking
ORD11204,CUST5475,2023-09-08,NetBanking
ORD11205,CUST1800,2023-07-19,COD
ORD11206,CUST4360,2024-10-03,UPI
ORD11207,CUST3481,2023-07-30,NetBanking
ORD11208,CUST3902,2024-01-24,Card
ORD11209,CUST3157,2025-04-15,UPI
ORD11210,CUST5728,2024-03-05,COD
ORD11211,CUST3529,2025-01-10,Card
ORD11212,CUST4401,2023-04-11,NetBanking
ORD11213,CUST1894,2025-11-23,Card
ORD11214,CUST2055,2023-10-04,UPI
